customer_id,first_name,last_name,full_name,email,signup_date,country,city,gender,age_group,segment
587,Pat,Lopez,Pat Lopez,customer_587@example.com,2023-01-09,Spain,Barcelona,Male,45-54,VIP
588,Sam,Garcia,Sam Garcia,customer_588@example.com,2023-12-27,Colombia,Bogotá,Other,35-44,Active
590,Taylor,Martinez,Taylor Martinez,customer_590@example.com,2023-11-30,Brazil,Brasilia,Male,35-44,VIP
592,Pat,Smith,Pat Smith,customer_592@example.com,2022-02-06,USA,New York,Female,35-44,Active
593,Jordan,Lopez,Jordan Lopez,customer_593@example.com,2022-12-09,USA,Miami,Female,45-54,VIP
594,Pat,Miller,Pat Miller,customer_594@example.com,2022-08-24,USA,New York,Other,55+,Active
595,Alex,Smith,Alex Smith,customer_595@example.com,2023-10-08,Spain,Madrid,Other,35-44,VIP
596,Morgan,Miller,Morgan Miller,customer_596@example.com,2022-06-07,USA,Los Angeles,Male,35-44,Active
598,Alex,Davis,Alex Davis,customer_598@example.com,2023-04-11,Colombia,Bogotá,Other,35-44,Active
599,Pat,Garcia,Pat Garcia,customer_599@example.com,2023-10-11,Mexico,Monterrey,Male,55+,New
601,Jamie,Miller,Jamie Miller,customer_601@example.com,2023-08-12,Spain,Barcelona,Male,45-54,New
602,Taylor,Smith,Taylor Smith,customer_602@example.com,2023-06-21,Spain,Madrid,Female,25-34,New
604,Jordan,Lopez,Jordan Lopez,customer_604@example.com,2022-03-16,USA,New York,Female,25-34,VIP
605,Jordan,Garcia,Jordan Garcia,customer_605@example.com,2022-08-13,USA,Los Angeles,Other,25-34,VIP
606,Jordan,Miller,Jordan Miller,customer_606@example.com,2022-02-04,Colombia,Barranquilla,Female,18-24,VIP
607,Alex,Martinez,Alex Martinez,customer_607@example.com,2022-05-06,Colombia,Bogotá,Other,25-34,New
608,Sam,Davis,Sam Davis,customer_608@example.com,2023-12-24,Mexico,CDMX,Male,35-44,New
609,Sam,Smith,Sam Smith,customer_609@example.com,2023-03-15,Colombia,Medellín,Female,25-34,New
610,Pat,Brown,Pat Brown,customer_610@example.com,2023-09-26,Spain,Madrid,Female,18-24,VIP
611,Morgan,Johnson,Morgan Johnson,customer_611@example.com,2022-01-10,USA,Los Angeles,Female,18-24,VIP
612,Alex,Davis,Alex Davis,customer_612@example.com,2022-01-15,Mexico,CDMX,Other,18-24,New
613,Taylor,Smith,Taylor Smith,customer_613@example.com,2022-09-29,Colombia,Medellín,Other,35-44,New
615,Morgan,Brown,Morgan Brown,customer_615@example.com,2022-03-20,Brazil,São Paulo,Female,25-34,New
616,Jordan,Johnson,Jordan Johnson,customer_616@example.com,2022-07-08,Spain,Barcelona,Other,18-24,VIP
617,Pat,Miller,Pat Miller,customer_617@example.com,2023-06-05,USA,Los Angeles,Female,55+,Churn Risk
620,Jordan,Johnson,Jordan Johnson,customer_620@example.com,2022-06-13,USA,New York,Male,45-54,New
622,Taylor,Davis,Taylor Davis,customer_622@example.com,2022-05-10,Mexico,CDMX,Female,45-54,Churn Risk
623,Jordan,Lopez,Jordan Lopez,customer_623@example.com,2022-06-28,Spain,Valencia,Male,18-24,Churn Risk
624,Alex,Brown,Alex Brown,customer_624@example.com,2022-05-10,Mexico,Monterrey,Male,55+,Active
625,Morgan,Lopez,Morgan Lopez,customer_625@example.com,2023-12-08,Brazil,Rio de Janeiro,Female,35-44,Active
626,Taylor,Miller,Taylor Miller,customer_626@example.com,2022-11-21,USA,Miami,Other,35-44,VIP
627,Morgan,Lopez,Morgan Lopez,customer_627@example.com,2022-05-24,USA,Miami,Male,45-54,Churn Risk
628,Morgan,Garcia,Morgan Garcia,customer_628@example.com,2022-07-02,Colombia,Barranquilla,Female,18-24,Churn Risk
629,Pat,Garcia,Pat Garcia,customer_629@example.com,2022-11-01,Brazil,Brasilia,Male,35-44,VIP
630,Chris,Smith,Chris Smith,customer_630@example.com,2023-12-04,Mexico,Monterrey,Male,55+,Churn Risk
631,Chris,Martinez,Chris Martinez,customer_631@example.com,2023-06-02,USA,Miami,Female,55+,Active
632,Alex,Lopez,Alex Lopez,customer_632@example.com,2022-06-01,Colombia,Cali,Other,25-34,Churn Risk
633,Chris,Martinez,Chris Martinez,customer_633@example.com,2022-03-16,USA,Miami,Female,55+,Active
634,Jamie,Brown,Jamie Brown,customer_634@example.com,2023-07-20,USA,Miami,Other,35-44,VIP
635,Sam,Davis,Sam Davis,customer_635@example.com,2023-09-13,USA,Miami,Male,55+,Churn Risk
636,Sam,Garcia,Sam Garcia,customer_636@example.com,2022-08-25,Brazil,Brasilia,Other,35-44,New
637,Morgan,Martinez,Morgan Martinez,customer_637@example.com,2022-03-28,USA,Miami,Male,35-44,Churn Risk
638,Alex,Johnson,Alex Johnson,customer_638@example.com,2023-07-29,Mexico,CDMX,Male,18-24,Churn Risk
639,Jamie,Brown,Jamie Brown,customer_639@example.com,2023-07-14,Colombia,Cali,Other,45-54,Churn Risk
640,Morgan,Miller,Morgan Miller,customer_640@example.com,2022-09-10,USA,Miami,Male,18-24,VIP
641,Chris,Johnson,Chris Johnson,customer_641@example.com,2023-05-17,Brazil,Brasilia,Female,25-34,Churn Risk
642,Chris,Martinez,Chris Martinez,customer_642@example.com,2022-09-04,USA,Los Angeles,Other,35-44,Active
643,Chris,Miller,Chris Miller,customer_643@example.com,2023-05-03,Spain,Madrid,Male,45-54,New
644,Chris,Lopez,Chris Lopez,customer_644@example.com,2022-03-20,Spain,Madrid,Female,18-24,New
645,Pat,Davis,Pat Davis,customer_645@example.com,2023-04-22,Mexico,Guadalajara,Other,55+,New
646,Chris,Smith,Chris Smith,customer_646@example.com,2022-12-23,USA,Miami,Female,18-24,VIP
648,Jordan,Brown,Jordan Brown,customer_648@example.com,2022-01-22,Spain,Madrid,Other,55+,VIP
649,Jamie,Smith,Jamie Smith,customer_649@example.com,2022-09-30,Mexico,Guadalajara,Female,25-34,VIP
650,Chris,Lopez,Chris Lopez,customer_650@example.com,2023-01-25,Spain,Valencia,Male,18-24,New
652,Alex,Brown,Alex Brown,customer_652@example.com,2023-05-03,Spain,Valencia,Male,55+,Active
653,Alex,Garcia,Alex Garcia,customer_653@example.com,2023-09-04,Colombia,Medellín,Female,25-34,Churn Risk
654,Sam,Lopez,Sam Lopez,customer_654@example.com,2023-09-01,Spain,Barcelona,Female,18-24,Churn Risk
655,Jamie,Martinez,Jamie Martinez,customer_655@example.com,2022-09-17,Colombia,Bogotá,Male,25-34,Churn Risk
656,Jamie,Smith,Jamie Smith,customer_656@example.com,2022-10-11,USA,Los Angeles,Female,18-24,Churn Risk
657,Pat,Miller,Pat Miller,customer_657@example.com,2023-08-22,Brazil,Rio de Janeiro,Female,25-34,VIP
658,Jamie,Johnson,Jamie Johnson,customer_658@example.com,2023-11-25,Colombia,Bogotá,Male,18-24,New
659,Jordan,Johnson,Jordan Johnson,customer_659@example.com,2022-03-20,USA,Los Angeles,Female,35-44,Active
660,Chris,Martinez,Chris Martinez,customer_660@example.com,2022-03-12,Mexico,Guadalajara,Female,25-34,Churn Risk
661,Taylor,Lopez,Taylor Lopez,customer_661@example.com,2022-02-21,Mexico,CDMX,Female,35-44,New
662,Pat,Smith,Pat Smith,customer_662@example.com,2023-03-07,Spain,Barcelona,Female,35-44,VIP
663,Jamie,Martinez,Jamie Martinez,customer_663@example.com,2023-02-15,USA,Miami,Female,18-24,Active
664,Jamie,Miller,Jamie Miller,customer_664@example.com,2023-03-07,Colombia,Bogotá,Other,35-44,Active
665,Taylor,Garcia,Taylor Garcia,customer_665@example.com,2023-07-28,Colombia,Cali,Female,55+,Active
666,Jordan,Garcia,Jordan Garcia,customer_666@example.com,2023-03-01,USA,Miami,Female,25-34,New
667,Chris,Smith,Chris Smith,customer_667@example.com,2022-10-21,Mexico,Monterrey,Female,18-24,Churn Risk
668,Sam,Smith,Sam Smith,customer_668@example.com,2023-04-27,USA,Los Angeles,Other,25-34,New
669,Jordan,Brown,Jordan Brown,customer_669@example.com,2023-12-11,Colombia,Barranquilla,Male,18-24,Churn Risk
670,Jordan,Brown,Jordan Brown,customer_670@example.com,2023-06-12,Colombia,Cali,Other,55+,Active
672,Taylor,Johnson,Taylor Johnson,customer_672@example.com,2023-12-05,Mexico,CDMX,Other,18-24,New
673,Morgan,Martinez,Morgan Martinez,customer_673@example.com,2023-11-24,USA,Los Angeles,Other,45-54,Churn Risk
674,Jordan,Martinez,Jordan Martinez,customer_674@example.com,2022-07-25,Mexico,Guadalajara,Female,35-44,Active
675,Jordan,Smith,Jordan Smith,customer_675@example.com,2023-04-30,Mexico,Guadalajara,Female,18-24,VIP
676,Morgan,Brown,Morgan Brown,customer_676@example.com,2022-02-27,Colombia,Medellín,Female,35-44,Active
677,Morgan,Davis,Morgan Davis,customer_677@example.com,2023-02-14,Spain,Madrid,Male,45-54,Churn Risk
678,Morgan,Martinez,Morgan Martinez,customer_678@example.com,2023-09-13,Mexico,CDMX,Other,35-44,New
681,Chris,Davis,Chris Davis,customer_681@example.com,2023-09-01,Spain,Madrid,Other,55+,Active
682,Sam,Davis,Sam Davis,customer_682@example.com,2023-02-17,USA,Los Angeles,Female,18-24,New
683,Morgan,Garcia,Morgan Garcia,customer_683@example.com,2022-11-10,Colombia,Cali,Other,25-34,Churn Risk
684,Jordan,Lopez,Jordan Lopez,customer_684@example.com,2022-06-29,Colombia,Bogotá,Female,25-34,Churn Risk
685,Pat,Martinez,Pat Martinez,customer_685@example.com,2022-05-06,Mexico,Guadalajara,Male,18-24,Active
686,Morgan,Johnson,Morgan Johnson,customer_686@example.com,2023-12-17,USA,Los Angeles,Male,35-44,VIP
688,Pat,Garcia,Pat Garcia,customer_688@example.com,2023-05-13,Colombia,Barranquilla,Female,25-34,Churn Risk
689,Morgan,Brown,Morgan Brown,customer_689@example.com,2022-09-28,Brazil,Rio de Janeiro,Male,45-54,Active
690,Sam,Johnson,Sam Johnson,customer_690@example.com,2023-06-21,Mexico,CDMX,Male,35-44,New
691,Jamie,Miller,Jamie Miller,customer_691@example.com,2023-01-01,Colombia,Bogotá,Male,18-24,VIP
692,Chris,Miller,Chris Miller,customer_692@example.com,2022-11-14,Spain,Madrid,Male,45-54,New
693,Chris,Miller,Chris Miller,customer_693@example.com,2022-04-04,Colombia,Bogotá,Female,35-44,New
695,Morgan,Brown,Morgan Brown,customer_695@example.com,2022-06-01,Spain,Barcelona,Female,55+,New
696,Jamie,Martinez,Jamie Martinez,customer_696@example.com,2022-04-11,Mexico,Guadalajara,Male,25-34,New
697,Alex,Brown,Alex Brown,customer_697@example.com,2022-05-12,Colombia,Medellín,Female,35-44,VIP
698,Jordan,Davis,Jordan Davis,customer_698@example.com,2022-06-04,USA,New York,Other,45-54,New
699,Taylor,Johnson,Taylor Johnson,customer_699@example.com,2023-12-30,USA,Miami,Female,25-34,Active
700,Chris,Miller,Chris Miller,customer_700@example.com,2023-11-24,Brazil,São Paulo,Other,25-34,New
701,Alex,Martinez,Alex Martinez,customer_701@example.com,2023-08-11,Mexico,Monterrey,Male,35-44,Churn Risk
702,Chris,Garcia,Chris Garcia,customer_702@example.com,2023-12-13,Colombia,Cali,Male,45-54,VIP
704,Pat,Smith,Pat Smith,customer_704@example.com,2023-07-15,Spain,Barcelona,Male,25-34,Active
705,Morgan,Martinez,Morgan Martinez,customer_705@example.com,2022-05-14,Mexico,CDMX,Other,18-24,Active
706,Chris,Lopez,Chris Lopez,customer_706@example.com,2022-07-18,USA,Miami,Male,25-34,New
707,Sam,Martinez,Sam Martinez,customer_707@example.com,2022-03-09,Spain,Valencia,Male,25-34,Churn Risk
709,Taylor,Lopez,Taylor Lopez,customer_709@example.com,2023-07-15,Mexico,Guadalajara,Female,45-54,New
710,Jamie,Lopez,Jamie Lopez,customer_710@example.com,2023-09-02,Spain,Barcelona,Female,55+,VIP
711,Chris,Smith,Chris Smith,customer_711@example.com,2022-03-28,Brazil,Rio de Janeiro,Other,55+,Churn Risk
712,Jamie,Martinez,Jamie Martinez,customer_712@example.com,2022-05-10,Colombia,Medellín,Other,35-44,Churn Risk
713,Jamie,Martinez,Jamie Martinez,customer_713@example.com,2022-03-19,Brazil,Rio de Janeiro,Other,25-34,VIP
714,Pat,Brown,Pat Brown,customer_714@example.com,2022-07-11,Spain,Barcelona,Female,25-34,VIP
715,Pat,Lopez,Pat Lopez,customer_715@example.com,2023-01-08,Brazil,Brasilia,Other,35-44,Active
717,Jordan,Garcia,Jordan Garcia,customer_717@example.com,2022-12-23,Brazil,Brasilia,Other,35-44,New
718,Jamie,Garcia,Jamie Garcia,customer_718@example.com,2023-01-13,USA,Los Angeles,Male,55+,New
719,Sam,Brown,Sam Brown,customer_719@example.com,2023-06-13,Colombia,Cali,Female,55+,VIP
720,Sam,Lopez,Sam Lopez,customer_720@example.com,2023-09-10,Spain,Madrid,Male,35-44,Churn Risk
721,Taylor,Davis,Taylor Davis,customer_721@example.com,2022-08-26,Mexico,Guadalajara,Female,18-24,Active
722,Alex,Garcia,Alex Garcia,customer_722@example.com,2023-05-31,Mexico,CDMX,Female,55+,Active
723,Pat,Smith,Pat Smith,customer_723@example.com,2022-05-12,Mexico,CDMX,Female,55+,Churn Risk
724,Chris,Johnson,Chris Johnson,customer_724@example.com,2023-01-27,Mexico,CDMX,Male,35-44,Churn Risk
725,Taylor,Smith,Taylor Smith,customer_725@example.com,2022-01-02,Colombia,Cali,Female,35-44,VIP
726,Jordan,Martinez,Jordan Martinez,customer_726@example.com,2022-04-22,Spain,Barcelona,Male,25-34,VIP
727,Jamie,Lopez,Jamie Lopez,customer_727@example.com,2023-10-23,Spain,Barcelona,Female,45-54,VIP
728,Chris,Lopez,Chris Lopez,customer_728@example.com,2022-10-21,Colombia,Bogotá,Female,55+,VIP
729,Morgan,Lopez,Morgan Lopez,customer_729@example.com,2023-01-13,Brazil,Rio de Janeiro,Female,18-24,Churn Risk
730,Jamie,Garcia,Jamie Garcia,customer_730@example.com,2022-09-23,Mexico,Guadalajara,Male,55+,New
731,Chris,Miller,Chris Miller,customer_731@example.com,2022-12-18,Colombia,Cali,Female,35-44,Active
732,Chris,Miller,Chris Miller,customer_732@example.com,2022-01-25,Colombia,Barranquilla,Other,25-34,New
733,Morgan,Brown,Morgan Brown,customer_733@example.com,2023-07-30,Brazil,Rio de Janeiro,Other,18-24,New
734,Morgan,Smith,Morgan Smith,customer_734@example.com,2022-08-17,Mexico,Guadalajara,Female,45-54,Churn Risk
735,Jordan,Lopez,Jordan Lopez,customer_735@example.com,2023-02-06,USA,Miami,Female,55+,Active
736,Chris,Davis,Chris Davis,customer_736@example.com,2023-03-12,Brazil,São Paulo,Male,35-44,Active
738,Taylor,Smith,Taylor Smith,customer_738@example.com,2023-06-09,Mexico,Guadalajara,Male,45-54,Active
739,Jordan,Lopez,Jordan Lopez,customer_739@example.com,2022-10-02,USA,Miami,Female,35-44,Active
740,Jamie,Johnson,Jamie Johnson,customer_740@example.com,2023-06-14,Colombia,Barranquilla,Male,55+,Active
741,Jordan,Garcia,Jordan Garcia,customer_741@example.com,2022-03-31,Spain,Valencia,Other,25-34,Active
743,Sam,Martinez,Sam Martinez,customer_743@example.com,2023-10-30,Brazil,Rio de Janeiro,Female,55+,New
744,Morgan,Brown,Morgan Brown,customer_744@example.com,2022-10-09,Brazil,Rio de Janeiro,Female,45-54,VIP
745,Jamie,Davis,Jamie Davis,customer_745@example.com,2023-02-01,Brazil,São Paulo,Male,35-44,Active
746,Alex,Brown,Alex Brown,customer_746@example.com,2023-01-01,Brazil,São Paulo,Female,25-34,VIP
747,Morgan,Davis,Morgan Davis,customer_747@example.com,2023-12-11,Brazil,Brasilia,Male,45-54,Churn Risk
748,Jordan,Brown,Jordan Brown,customer_748@example.com,2023-10-25,Brazil,Rio de Janeiro,Male,55+,VIP
749,Alex,Garcia,Alex Garcia,customer_749@example.com,2023-05-02,Spain,Madrid,Male,35-44,VIP
750,Taylor,Miller,Taylor Miller,customer_750@example.com,2022-12-02,Spain,Valencia,Other,55+,Active
751,Taylor,Johnson,Taylor Johnson,customer_751@example.com,2022-12-23,Colombia,Barranquilla,Male,45-54,New
752,Pat,Martinez,Pat Martinez,customer_752@example.com,2023-11-25,Brazil,São Paulo,Other,55+,Active
754,Morgan,Johnson,Morgan Johnson,customer_754@example.com,2022-12-31,Mexico,CDMX,Female,35-44,Active
755,Alex,Davis,Alex Davis,customer_755@example.com,2023-07-22,Brazil,São Paulo,Male,55+,VIP
758,Sam,Smith,Sam Smith,customer_758@example.com,2023-10-17,USA,Miami,Female,55+,New
759,Sam,Johnson,Sam Johnson,customer_759@example.com,2023-01-31,USA,Miami,Female,45-54,Churn Risk
761,Morgan,Martinez,Morgan Martinez,customer_761@example.com,2023-09-02,Mexico,CDMX,Male,35-44,New
762,Chris,Garcia,Chris Garcia,customer_762@example.com,2023-05-25,Spain,Madrid,Other,18-24,Churn Risk
763,Pat,Martinez,Pat Martinez,customer_763@example.com,2023-03-01,Mexico,CDMX,Other,55+,Active
764,Jamie,Martinez,Jamie Martinez,customer_764@example.com,2023-09-20,Brazil,Rio de Janeiro,Male,25-34,Active
767,Jamie,Johnson,Jamie Johnson,customer_767@example.com,2023-01-03,Colombia,Cali,Other,35-44,VIP
769,Chris,Lopez,Chris Lopez,customer_769@example.com,2022-03-31,USA,Miami,Male,45-54,New
771,Taylor,Davis,Taylor Davis,customer_771@example.com,2022-08-03,USA,New York,Female,18-24,VIP
772,Chris,Davis,Chris Davis,customer_772@example.com,2023-12-29,USA,Los Angeles,Male,45-54,Active
773,Jordan,Davis,Jordan Davis,customer_773@example.com,2023-06-23,Colombia,Cali,Female,45-54,Active
774,Pat,Smith,Pat Smith,customer_774@example.com,2022-04-24,Brazil,Brasilia,Male,25-34,Churn Risk
775,Taylor,Davis,Taylor Davis,customer_775@example.com,2023-04-14,Brazil,São Paulo,Other,45-54,Churn Risk
776,Pat,Brown,Pat Brown,customer_776@example.com,2022-03-25,Mexico,Monterrey,Other,45-54,VIP
777,Morgan,Smith,Morgan Smith,customer_777@example.com,2022-02-06,Spain,Madrid,Male,35-44,Active
778,Pat,Lopez,Pat Lopez,customer_778@example.com,2023-02-24,Spain,Barcelona,Other,55+,VIP
779,Jordan,Martinez,Jordan Martinez,customer_779@example.com,2023-05-22,Colombia,Barranquilla,Female,25-34,New
780,Alex,Brown,Alex Brown,customer_780@example.com,2022-08-19,Mexico,Guadalajara,Male,25-34,Active
781,Sam,Martinez,Sam Martinez,customer_781@example.com,2022-05-08,Mexico,Guadalajara,Other,55+,VIP
782,Alex,Davis,Alex Davis,customer_782@example.com,2022-03-19,Colombia,Barranquilla,Male,55+,New
783,Jordan,Johnson,Jordan Johnson,customer_783@example.com,2023-11-28,Colombia,Bogotá,Female,45-54,New
784,Sam,Martinez,Sam Martinez,customer_784@example.com,2022-11-02,USA,Los Angeles,Male,55+,Active
785,Jordan,Garcia,Jordan Garcia,customer_785@example.com,2023-01-13,Colombia,Medellín,Female,18-24,New
787,Jordan,Martinez,Jordan Martinez,customer_787@example.com,2022-05-07,Mexico,Monterrey,Female,45-54,VIP
789,Jordan,Miller,Jordan Miller,customer_789@example.com,2023-06-14,Colombia,Barranquilla,Other,18-24,New
790,Alex,Brown,Alex Brown,customer_790@example.com,2023-01-22,USA,New York,Female,55+,Churn Risk
791,Sam,Smith,Sam Smith,customer_791@example.com,2023-10-01,Colombia,Barranquilla,Male,55+,Churn Risk
792,Chris,Brown,Chris Brown,customer_792@example.com,2022-07-03,Brazil,São Paulo,Other,35-44,New
793,Morgan,Smith,Morgan Smith,customer_793@example.com,2023-05-24,Spain,Madrid,Female,35-44,Churn Risk
794,Sam,Martinez,Sam Martinez,customer_794@example.com,2022-11-25,Mexico,Guadalajara,Male,35-44,Churn Risk
795,Pat,Martinez,Pat Martinez,customer_795@example.com,2022-01-19,Mexico,Monterrey,Male,55+,Churn Risk
796,Pat,Garcia,Pat Garcia,customer_796@example.com,2022-03-22,Mexico,CDMX,Other,45-54,VIP
797,Alex,Brown,Alex Brown,customer_797@example.com,2023-11-01,Spain,Barcelona,Male,18-24,VIP
798,Jordan,Johnson,Jordan Johnson,customer_798@example.com,2022-02-26,USA,Miami,Other,45-54,Active
799,Jamie,Garcia,Jamie Garcia,customer_799@example.com,2023-09-03,Colombia,Medellín,Other,18-24,New
800,Morgan,Martinez,Morgan Martinez,customer_800@example.com,2023-12-01,Brazil,São Paulo,Male,35-44,Active
801,Jordan,Martinez,Jordan Martinez,customer_801@example.com,2023-10-22,USA,Los Angeles,Male,55+,New
802,Chris,Davis,Chris Davis,customer_802@example.com,2023-01-14,Spain,Madrid,Other,45-54,Active
803,Jamie,Garcia,Jamie Garcia,customer_803@example.com,2023-06-14,Mexico,Guadalajara,Other,18-24,New
804,Morgan,Lopez,Morgan Lopez,customer_804@example.com,2022-06-11,Mexico,Guadalajara,Other,45-54,Active
805,Sam,Davis,Sam Davis,customer_805@example.com,2023-01-28,Brazil,Rio de Janeiro,Other,18-24,Active
806,Chris,Brown,Chris Brown,customer_806@example.com,2023-02-02,USA,Los Angeles,Female,45-54,Churn Risk
807,Taylor,Martinez,Taylor Martinez,customer_807@example.com,2022-07-13,Brazil,São Paulo,Other,45-54,New
811,Jamie,Smith,Jamie Smith,customer_811@example.com,2022-01-01,Brazil,Brasilia,Other,18-24,Churn Risk
812,Jordan,Martinez,Jordan Martinez,customer_812@example.com,2022-06-27,Brazil,Rio de Janeiro,Female,45-54,VIP
813,Chris,Davis,Chris Davis,customer_813@example.com,2022-04-18,Mexico,Guadalajara,Female,18-24,VIP
814,Sam,Martinez,Sam Martinez,customer_814@example.com,2023-05-18,Colombia,Cali,Other,25-34,Active
815,Jordan,Johnson,Jordan Johnson,customer_815@example.com,2022-06-28,Mexico,Guadalajara,Female,25-34,VIP
816,Chris,Miller,Chris Miller,customer_816@example.com,2023-05-30,Mexico,CDMX,Female,25-34,Churn Risk
817,Taylor,Brown,Taylor Brown,customer_817@example.com,2023-11-19,USA,New York,Male,55+,VIP
818,Morgan,Miller,Morgan Miller,customer_818@example.com,2023-06-13,Mexico,Guadalajara,Female,35-44,New
819,Sam,Brown,Sam Brown,customer_819@example.com,2023-12-24,Mexico,CDMX,Male,45-54,VIP
820,Sam,Martinez,Sam Martinez,customer_820@example.com,2022-06-17,USA,Los Angeles,Female,35-44,Churn Risk
821,Jamie,Brown,Jamie Brown,customer_821@example.com,2022-11-20,Brazil,São Paulo,Female,55+,Churn Risk
822,Jamie,Smith,Jamie Smith,customer_822@example.com,2022-12-21,Colombia,Barranquilla,Male,18-24,Active
823,Taylor,Johnson,Taylor Johnson,customer_823@example.com,2022-12-14,Colombia,Bogotá,Other,35-44,Active
824,Sam,Garcia,Sam Garcia,customer_824@example.com,2023-03-20,USA,Los Angeles,Female,45-54,VIP
825,Morgan,Brown,Morgan Brown,customer_825@example.com,2023-11-24,Spain,Valencia,Male,45-54,New
826,Alex,Miller,Alex Miller,customer_826@example.com,2022-12-02,Mexico,CDMX,Male,35-44,Churn Risk
827,Sam,Lopez,Sam Lopez,customer_827@example.com,2022-04-27,Spain,Barcelona,Female,25-34,VIP
828,Jamie,Davis,Jamie Davis,customer_828@example.com,2023-08-10,Mexico,Monterrey,Male,55+,Active
829,Jamie,Martinez,Jamie Martinez,customer_829@example.com,2023-03-17,Colombia,Cali,Female,25-34,VIP
830,Morgan,Davis,Morgan Davis,customer_830@example.com,2023-10-19,Colombia,Barranquilla,Male,35-44,Active
831,Sam,Lopez,Sam Lopez,customer_831@example.com,2022-03-11,Spain,Valencia,Female,25-34,VIP
832,Morgan,Martinez,Morgan Martinez,customer_832@example.com,2023-01-04,Brazil,São Paulo,Male,55+,New
833,Pat,Johnson,Pat Johnson,customer_833@example.com,2022-08-27,Brazil,São Paulo,Male,25-34,Active
834,Pat,Garcia,Pat Garcia,customer_834@example.com,2023-04-24,Spain,Madrid,Female,25-34,Churn Risk
835,Morgan,Smith,Morgan Smith,customer_835@example.com,2022-01-16,Brazil,Rio de Janeiro,Female,35-44,Active
836,Pat,Brown,Pat Brown,customer_836@example.com,2023-11-12,Brazil,Rio de Janeiro,Other,55+,Churn Risk
837,Morgan,Brown,Morgan Brown,customer_837@example.com,2023-10-22,Brazil,São Paulo,Male,35-44,Active
838,Sam,Johnson,Sam Johnson,customer_838@example.com,2022-05-08,Mexico,CDMX,Other,25-34,Churn Risk
839,Pat,Brown,Pat Brown,customer_839@example.com,2023-04-16,Spain,Valencia,Female,55+,Churn Risk
840,Sam,Smith,Sam Smith,customer_840@example.com,2023-07-30,Mexico,Monterrey,Male,55+,Active
842,Taylor,Lopez,Taylor Lopez,customer_842@example.com,2022-01-03,USA,Los Angeles,Male,45-54,Churn Risk
843,Chris,Garcia,Chris Garcia,customer_843@example.com,2023-02-15,Colombia,Medellín,Male,55+,Churn Risk
844,Taylor,Garcia,Taylor Garcia,customer_844@example.com,2022-04-21,Mexico,Monterrey,Female,35-44,New
845,Morgan,Martinez,Morgan Martinez,customer_845@example.com,2023-09-07,USA,Los Angeles,Male,18-24,Churn Risk
847,Morgan,Garcia,Morgan Garcia,customer_847@example.com,2022-07-29,Brazil,Brasilia,Female,45-54,New
848,Alex,Johnson,Alex Johnson,customer_848@example.com,2022-07-07,Mexico,CDMX,Female,55+,Churn Risk
849,Taylor,Martinez,Taylor Martinez,customer_849@example.com,2023-05-17,Mexico,Guadalajara,Male,18-24,Churn Risk
850,Chris,Brown,Chris Brown,customer_850@example.com,2022-08-06,Colombia,Cali,Male,55+,New
851,Morgan,Martinez,Morgan Martinez,customer_851@example.com,2022-01-26,Mexico,Guadalajara,Male,35-44,VIP
852,Jordan,Garcia,Jordan Garcia,customer_852@example.com,2022-02-16,Colombia,Barranquilla,Other,55+,VIP
853,Chris,Lopez,Chris Lopez,customer_853@example.com,2022-06-04,USA,New York,Female,25-34,Active
854,Pat,Smith,Pat Smith,customer_854@example.com,2023-04-01,USA,Miami,Male,55+,Churn Risk
855,Pat,Davis,Pat Davis,customer_855@example.com,2023-03-24,Spain,Valencia,Female,25-34,New
856,Morgan,Lopez,Morgan Lopez,customer_856@example.com,2023-10-28,Spain,Madrid,Female,55+,Active
857,Pat,Brown,Pat Brown,customer_857@example.com,2022-12-08,Brazil,São Paulo,Other,18-24,VIP
858,Taylor,Miller,Taylor Miller,customer_858@example.com,2023-11-09,Spain,Barcelona,Other,55+,New
859,Alex,Davis,Alex Davis,customer_859@example.com,2023-08-26,Colombia,Bogotá,Male,25-34,New
861,Sam,Martinez,Sam Martinez,customer_861@example.com,2022-08-08,USA,New York,Other,55+,New
863,Chris,Martinez,Chris Martinez,customer_863@example.com,2022-10-10,Mexico,Monterrey,Female,25-34,New
864,Sam,Smith,Sam Smith,customer_864@example.com,2023-08-22,Colombia,Bogotá,Female,25-34,VIP
865,Jordan,Garcia,Jordan Garcia,customer_865@example.com,2022-01-06,Colombia,Medellín,Male,25-34,Active
866,Chris,Johnson,Chris Johnson,customer_866@example.com,2022-03-23,Spain,Barcelona,Other,25-34,VIP
867,Jamie,Miller,Jamie Miller,customer_867@example.com,2022-07-31,Spain,Valencia,Male,18-24,New
868,Jordan,Martinez,Jordan Martinez,customer_868@example.com,2023-04-23,USA,New York,Male,35-44,Active
869,Jamie,Martinez,Jamie Martinez,customer_869@example.com,2023-03-25,USA,Miami,Other,25-34,Churn Risk
870,Alex,Garcia,Alex Garcia,customer_870@example.com,2022-07-26,Brazil,Brasilia,Other,18-24,Active
871,Morgan,Johnson,Morgan Johnson,customer_871@example.com,2022-04-25,USA,New York,Other,55+,Churn Risk
872,Sam,Johnson,Sam Johnson,customer_872@example.com,2023-04-27,Spain,Barcelona,Other,18-24,Active
873,Morgan,Garcia,Morgan Garcia,customer_873@example.com,2022-02-08,Mexico,Monterrey,Other,45-54,Churn Risk
